Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2022,102136,,Not Submitted,5301 5311 W WASHINGTON BLVD,60644,0.0,false,AUSTIN,,51631,,,,,,,,,,,,,,,,41.882228713029164,-87.75763925116851,"(41.882228713029164, -87.75763925116851)",2022-102136,23,26,22216,674,11
2022,256546,New Life Covenent Church-SE,Not Submitted,7621 S Greenwood Ave,60619,0.0,false,Greater Grand Crossing,,85000,,,,,,,,,,,,,,,,41.75613330138656,-87.59785546546621,"(41.75613330138656, -87.59785546546621)",2022-256546,35,67,21546,497,9
2022,251635,Former West Pullman Elementary,Not Submitted,11941 S PARNELL AVE,60628,0.0,false,WEST PULLMAN,,105536,,,,,,,,,,,,,,,,41.67666008040136,-87.63570682972224,"(41.67666008040136, -87.63570682972224)",2022-251635,22,50,21861,60,45
2022,257037,,Not Submitted,2300 S State St,,0.0,false,,,,,,,,,,,,,,,,,,,41.850972579462514,-87.62718871676341,"(41.850972579462514, -87.62718871676341)",2022-257037,9,34,21194,193,12
2022,128978,"Woodbridge Nursing Pavilion, Ltd",Not Submitted,2242 N Kedzie Blvd,60647,0.0,false,LOGAN SQUARE,,56000,,,,,,,,,,,,,,,,41.9224189712364,-87.70729240611188,"(41.9224189712364, -87.70729240611188)",2022-128978,40,23,22535,321,10
2022,251788,Saint Francis De Sales High School,Not Submitted,10155 S Ewing Ave,60617,0.0,false,EAST SIDE,,92238,,,,,,,,,,,,,,,,41.71041289955135,-87.53513676917815,"(41.71041289955135, -87.53513676917815)",2022-251788,47,49,21202,705,47
2022,146965,,Not Submitted,1610 1620 W FULLERTON AVE,60614,0.0,false,LINCOLN PARK,,52683,,,,,,,,,,,,,,,,41.92525531193662,-87.66860860540578,"(41.92525531193662, -87.66860860540578)",2022-146965,40,68,21190,743,16
2022,101537,,Not Submitted,4532 4542 S DREXEL BLVD,60653,0.0,false,KENWOOD,,62469,,,,,,,,,,,,,,,,41.81220473053566,-87.60457532447374,"(41.81220473053566, -87.60457532447374)",2022-101537,10,5,4301,398,1
2022,120631,New Supportive Living Center,Not Submitted,4707 S. Marshfield Ave.,60609,0.0,false,NEW CITY,,104550,,,,,,,,,,,,,,,,41.80836401913091,-87.66603343499393,"(41.80836401913091, -87.66603343499393)",2022-120631,4,59,14924,740,53
2022,101755,Harris Bank Building,Not Submitted,115 S LaSalle St,60603,0.0,false,LOOP,,1526102,,,,,,,,,,,,,,,,41.88020631515706,-87.63216789009478,"(41.88020631515706, -87.63216789009478)",2022-101755,36,38,14311,92,22
2022,175579,,Not Submitted,7645  N SHERIDAN RD,60626,0.0,false,ROGERS PARK,,67662,,,,,,,,,,,,,,,,42.02044530444908,-87.66624448319838,"(42.02044530444908, -87.66624448319838)",2022-175579,5,10,21853,340,3
2022,125148,Shop & Save Market - Archer,Not Submitted,5829 S Archer Ave,60638,0.0,false,GARFIELD RIDGE,,67169,,,,,,,,,,,,,,,,41.79601962445319,-87.7596833671853,"(41.79601962445319, -87.7596833671853)",2022-125148,6,53,22268,607,35
2022,175508,8507-Jefferson Park (Elston),Not Submitted,5353 N Elston Ave,60630,0.0,false,JEFFERSON PARK,,63165,,,,,,,,,,,,,,,,41.978710264377284,-87.75715377204163,"(41.978710264377284, -87.75715377204163)",2022-175508,38,11,21869,701,20
2022,175219,,Not Submitted,7834 7844  S ELLIS AVE,60619,0.0,false,GREATER GRAND CROSSING,,53145,,,,,,,,,,,,,,,,41.752106865416124,-87.60050345663288,"(41.752106865416124, -87.60050345663288)",2022-175219,35,67,21546,497,9
2022,159111,Chicago Lakeshore Hospital,Not Submitted,4840 N Marine Dr,60640,0.0,false,UPTOWN,,51140,,,,,,,,,,,,,,,,41.97035250602275,-87.65013474477234,"(41.97035250602275, -87.65013474477234)",2022-159111,39,31,22616,635,40
2022,117358,,Not Submitted,5125  S KENWOOD AVE,60615,0.0,false,HYDE PARK,,57439,,,,,,,,,,,,,,,,41.80158966825943,-87.59330847880541,"(41.80158966825943, -87.59330847880541)",2022-117358,10,8,21192,412,1
2022,173857,,Not Submitted,5230 5244 N SHERIDAN RD,60640,0.0,false,EDGEWATER,,200000,,,,,,,,,,,,,,,,41.97733524435733,-87.65516052168428,"(41.97733524435733, -87.65516052168428)",2022-173857,16,76,22616,93,40
2022,145637,,Not Submitted,4815 4835 W BELLE PLAINE AVE,60641,0.0,false,PORTAGE PARK,,126211,,,,,,,,,,,,,,,,41.955127654813346,-87.74802271705407,"(41.955127654813346, -87.74802271705407)",2022-145637,50,15,22618,259,20
2022,175676,,Not Submitted,4554 N BROADWAY ST,60640,0.0,false,UPTOWN,,90000,,,,,,,,,,,,,,,,41.96503884726066,-87.65740624162171,"(41.96503884726066, -87.65740624162171)",2022-175676,39,31,22616,241,37
2022,140928,,Not Submitted,6049 6059 W IRVING PARK RD,60634,0.0,false,DUNNING,,53100,,,,,,,,,,,,,,,,41.952909543308195,-87.77876451661992,"(41.952909543308195, -87.77876451661992)",2022-140928,19,17,22254,443,25
2022,176018,,Not Submitted,915  W WILSON AVE,60640,0.0,false,UPTOWN,,138672,,,,,,,,,,,,,,,,41.965346263968996,-87.65303439655627,"(41.965346263968996, -87.65303439655627)",2022-176018,39,31,22616,20,37
2022,256437,Tech Park South,Not Submitted,3450 S State Street,60616,0.0,false,DOUGLAS,,82554,,,,,,,,,,,,,,,,41.83132881452424,-87.62678753652784,"(41.83132881452424, -87.62678753652784)",2022-256437,9,1,21194,25,12
2022,252068,Hampton Inn Majestic,Not Submitted,22 W Monroe St,60603,0.0,false,LOOP,,70265,,,,,,,,,,,,,,,,41.880844959557606,-87.62859104497413,"(41.880844959557606, -87.62859104497413)",2022-252068,36,38,14311,92,22
2022,175262,,Not Submitted,6800  S NORMAL BLVD,60621,0.0,false,ENGLEWOOD,,53913,,,,,,,,,,,,,,,,41.770710572987106,-87.63743453170326,"(41.770710572987106, -87.63743453170326)",2022-175262,32,66,21559,479,31
2022,111083,,Not Submitted,3506  S STATE ST,60609,0.0,false,DOUGLAS,,140400,,,,,,,,,,,,,,,,41.83078218057412,-87.62679017621963,"(41.83078218057412, -87.62679017621963)",2022-111083,9,1,14924,353,12
2022,175751,"750 Orleans, Inc.",Not Submitted,750 N Orleans St,60654,0.0,false,NEAR NORTH SIDE,,74458,,,,,,,,,,,,,,,,41.896292654788276,-87.63731316708741,"(41.896292654788276, -87.63731316708741)",2022-175751,36,37,4446,652,22
2022,162258,Chicago City Day School,Not Submitted,541 W Hawthorne Pl,60657,0.0,false,LAKE VIEW,,78900,,,,,,,,,,,,,,,,41.944429644937394,-87.64293660523042,"(41.944429644937394, -87.64293660523042)",2022-162258,25,57,4449,169,38
2022,254998,Exhibit on Superior,Not Submitted,165 W SUPERIOR ST,60654,0.0,false,Near North Side,,348987,,,,,,,,,,,,,,,,41.89548977762712,-87.63383164451909,"(41.89548977762712, -87.63383164451909)",2022-254998,36,37,4446,670,22
2022,252051,Chess Lofts Condominium,Not Submitted,320 E 21st St,60616,0.0,false,NEAR SOUTH SIDE,,121070,,,,,,,,,,,,,,,,41.85444934248488,-87.61980705611687,"(41.85444934248488, -87.61980705611687)",2022-252051,9,34,21194,374,48
2022,251942,Lake Shore Hospitality Inc,Not Submitted,4900 S Lake Shore Dr,60615,0.0,false,KENWOOD,,54000,,,,,,,,,,,,,,,,41.80591507378517,-87.58483901658255,"(41.80591507378517, -87.58483901658255)",2022-251942,33,5,21192,400,1
2022,175785,,Not Submitted,2532 2554 NARRAGANSETT AVE,60639,0.0,false,BELMONT CRAGIN,,68653,,,,,,,,,,,,,,,,,,,2022-175785,,,,,
2022,250034,Broadway Armory,Not Submitted,5917 N Broadway Ave,60660,0.0,false,EDGEWATER,,168700,,,,,,,,,,,,,,,,41.989563447865955,-87.66010699454277,"(41.989563447865955, -87.66010699454277)",2022-250034,16,76,4451,13,40
2022,103727,,Not Submitted,5040 5060 N BROADWAY,60640,0.0,false,UPTOWN,,436961,,,,,,,,,,,,,,,,41.973855576059776,-87.6599479706215,"(41.973855576059776, -87.6599479706215)",2022-103727,18,31,22616,633,37
2022,255757,Viceroy Chicago,Not Submitted,1118 N State Street,60610,0.0,false,NEAR NORTH SIDE,,134668,,,,,,,,,,,,,,,,41.902311915686454,-87.62849738136275,"(41.902311915686454, -87.62849738136275)",2022-255757,11,37,14926,230,22
2022,105472,,Not Submitted,5816  N SHERIDAN RD,60660,0.0,false,EDGEWATER,,80654,,,,,,,,,,,,,,,,41.98787684567264,-87.6554666567445,"(41.98787684567264, -87.6554666567445)",2022-105472,16,76,4451,13,40
2022,160208,The James Hotel,Not Submitted,55 E Ontario St,60611,0.0,false,NEAR NORTH SIDE,,72000,,,,,,,,,,,,,,,,41.893196716498565,-87.62591384804212,"(41.893196716498565, -87.62591384804212)",2022-160208,36,37,21182,626,22
2022,235137,2909 North Sheridan Condominium Homes,Not Submitted,2909 N Sheridan Rd,60657,0.0,false,LAKE VIEW,,241217,,,,,,,,,,,,,,,,41.93465045760216,-87.63921238274351,"(41.93465045760216, -87.63921238274351)",2022-235137,25,57,4449,153,38
2022,128243,,Not Submitted,4909 W DIVISION ST,60651,0.0,false,AUSTIN,,88336,,,,,,,,,,,,,,,,41.9022123009897,-87.74884541003385,"(41.9022123009897, -87.74884541003385)",2022-128243,45,26,4299,585,4
2022,250019,Calumet Park,Not Submitted,9801 S Avenue G,60617,0.0,false,EAST SIDE,,63368,,,,,,,,,,,,,,,,41.71772004446936,-87.53150811523324,"(41.71772004446936, -87.53150811523324)",2022-250019,47,49,21202,705,47
2022,172485,,Not Submitted,36 50 N MENARD AVE,60644,0.0,false,AUSTIN,,91968,,,,,,,,,,,,,,,,41.881254539986294,-87.76994063231515,"(41.881254539986294, -87.76994063231515)",2022-172485,7,26,22216,618,52
2022,254356,"British International School of Chicago, South Loop",Not Submitted,161 W 9TH ST,60605,0.0,false,Loop,,75714,,,,,,,,,,,,,,,,41.870803863697745,-87.63263901479695,"(41.870803863697745, -87.63263901479695)",2022-254356,26,38,14917,12,48
2022,256760,,Not Submitted,3000 North Halsted Street,60657,0.0,false,,,142955,,,,,,,,,,,,,,,,41.936448010797946,-87.64929075151166,"(41.936448010797946, -87.64929075151166)",2022-256760,25,57,4449,681,38
2022,121355,Mercedes Benz of Chicago,Not Submitted,1520 W North Ave,60642,0.0,false,WEST TOWN,,54800,,,,,,,,,,,,,,,,41.91076194870672,-87.66612099587152,"(41.91076194870672, -87.66612099587152)",2022-121355,40,25,22620,109,24
2022,254296,Brompton,Not Submitted,534 552 W Brompton Ave,60657,0.0,false,Lake View,,109140,,,,,,,,,,,,,,,,41.947377752373,-87.64425747525277,"(41.947377752373, -87.64425747525277)",2022-254296,39,57,4449,726,37
2022,114197,,Not Submitted,1316 1326 N STATE PKWY,60610,0.0,false,NEAR NORTH SIDE,,155000,,,,,,,,,,,,,,,,41.906316632764124,-87.62890904102613,"(41.906316632764124, -87.62890904102613)",2022-114197,11,37,14926,17,22
2022,116122,,Not Submitted,4520  N CLARENDON AVE,60640,0.0,false,UPTOWN,,78753,,,,,,,,,,,,,,,,41.96439928710636,-87.65013138050725,"(41.96439928710636, -87.65013138050725)",2022-116122,39,31,22616,20,37
2022,175357,The Schatz,Not Submitted,610 N FAIRBANKS CT,60611,0.0,false,NEAR NORTH SIDE,,72000,,,,,,,,,,,,,,,,41.89299986806687,-87.62041435195162,"(41.89299986806687, -87.62041435195162)",2022-175357,36,37,21182,159,22
2022,105609,,Not Submitted,426 432 W BRIAR PL,60657,0.0,false,LAKE VIEW,,55328,,,,,,,,,,,,,,,,41.93885568536882,-87.64058776458565,"(41.93885568536882, -87.64058776458565)",2022-105609,25,57,4449,683,38
2022,100489,,Not Submitted,4520 4528 S DREXEL BLVD,60653,0.0,false,KENWOOD,,55749,,,,,,,,,,,,,,,,41.812543113122274,-87.60458253364341,"(41.812543113122274, -87.60458253364341)",2022-100489,10,5,4301,398,1
2022,251701,UIC College Prep Charter School,Not Submitted,1231 S Damen Ave,60608,0.0,false,NEAR WEST SIDE,,83646,,,,,,,,,,,,,,,,41.86580003172552,-87.67607360607634,"(41.86580003172552, -87.67607360607634)",2022-251701,23,29,14920,96,48
2022,158596,,Not Submitted,4025 4041 N KEDVALE AVE,60641,0.0,false,IRVING PARK,,61400,,,,,,,,,,,,,,,,41.95459485151902,-87.73079212338533,"(41.95459485151902, -87.73079212338533)",2022-158596,38,16,22618,269,28
2022,159002,U.S. Bank -- Pullman Branch,Not Submitted,1000 E 111th St,60628,0.0,false,PULLMAN,,96000,,,,,,,,,,,,,,,,41.69262756360292,-87.59876256333234,"(41.69262756360292, -87.59876256333234)",2022-159002,43,47,21861,254,30
2022,105478,,Not Submitted,6230 6236 N KENMORE AVE,60660,0.0,false,EDGEWATER,,147000,,,,,,,,,,,,,,,,41.995565269844,-87.65712881918824,"(41.995565269844, -87.65712881918824)",2022-105478,16,76,4451,212,40
2022,256531,,Not Submitted,180 N Ada Street,60607,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.885270826397715,-87.6609099980396,"(41.885270826397715, -87.6609099980396)",2022-256531,46,29,14917,63,41
2022,251729,Hope College Prepa HS -CPS,Not Submitted,5515 South Lowe Ave,60621,0.0,false,ENGLEWOOD,,159500,,,,,,,,,,,,,,,,41.7935529153298,-87.64134487775173,"(41.7935529153298, -87.64134487775173)",2022-251729,4,66,21559,113,12
2022,250017,Humboldt Park,Not Submitted,1440 N Sacramento Dr,60622,0.0,false,NORTH LAWNDALE,,65529,,,,,,,,,,,,,,,,41.86184284941078,-87.70219610436094,"(41.86184284941078, -87.70219610436094)",2022-250017,14,30,21569,132,36
2022,172592,Hall Plaza West,Not Submitted,4628 - 4650 W Diversey Ave,60639,0.0,false,HERMOSA,,66836,,,,,,,,,,,,,,,,41.9316877312966,-87.74309449135293,"(41.9316877312966, -87.74309449135293)",2022-172592,17,19,22615,460,7
2022,255977,,Not Submitted,3905-29 N. Western Ave.,,0.0,false,NORTH CENTER,,97000,,,,,,,,,,,,,,,,41.9523569518767,-87.68827195827028,"(41.9523569518767, -87.68827195827028)",2022-255977,18,46,21538,613,13
2022,252316,Sylvia Center,Not Submitted,4615 N Clifton Ave,60640,0.0,false,UPTOWN,,57898,,,,,,,,,,,,,,,,41.96589725819394,-87.65871664839716,"(41.96589725819394, -87.65871664839716)",2022-252316,39,31,22616,241,37
2022,101872,100 N LaSalle,Not Submitted,100 N LaSalle St,60602,0.0,false,LOOP,,160475,,,,,,,,,,,,,,,,41.88323717511991,-87.63255557700788,"(41.88323717511991, -87.63255557700788)",2022-101872,36,38,14310,92,22
2022,159902,Montgomery Place,Not Submitted,5550 S SHORE DR,60637,0.0,false,HYDE PARK,,225000,,,,,,,,,,,,,,,,41.79379656505063,-87.58056290147832,"(41.79379656505063, -87.58056290147832)",2022-159902,33,8,21192,502,32
2022,136695,,Not Submitted,3636 3646 S IRON ST,60609,0.0,false,MCKINLEY PARK,,186000,,,,,,,,,,,,,,,,41.827732704177755,-87.65946760075457,"(41.827732704177755, -87.65946760075457)",2022-136695,48,56,14924,721,26
2022,244931,Metropolitan Place Condominium Association,Not Submitted,130 S Canal St,60606,0.0,false,NEAR WEST SIDE,,574600,,,,,,,,,,,,,,,,41.87961626801739,-87.63976452343368,"(41.87961626801739, -87.63976452343368)",2022-244931,36,29,14914,786,48
2022,158748,American Islamic College,Not Submitted,640 W Irving Park Rd,60613,0.0,false,UPTOWN,,200024,,,,,,,,,,,,,,,,41.95472485219229,-87.6465823053273,"(41.95472485219229, -87.6465823053273)",2022-158748,39,31,21186,636,37
2022,256798,,Not Submitted,2405 W HUTCHINSON ST,60618,0.0,false,North Center,,50000,,,,,,,,,,,,,,,,41.958466860524474,-87.68890076795483,"(41.958466860524474, -87.68890076795483)",2022-256798,18,46,21538,624,13
2022,159298,YUSUF INDIANA,Not Submitted,1911 S Indiana Ave,60616,0.0,false,NEAR SOUTH SIDE,,205265,,,,,,,,,,,,,,,,41.856298801027094,-87.62214888036758,"(41.856298801027094, -87.62214888036758)",2022-159298,9,34,21194,374,48
2022,173837,Black Ensemble Theater,Not Submitted,4450 N Clark St,60640,0.0,false,UPTOWN,,66373,,,,,,,,,,,,,,,,41.96311613779108,-87.66642446701506,"(41.96311613779108, -87.66642446701506)",2022-173837,18,31,22616,576,13
2022,254976,The Gallery on Wells,Not Submitted,637 N WELLS ST,60654,0.0,false,Near North Side,,442410,,,,,,,,,,,,,,,,41.89351924919692,-87.63397237958588,"(41.89351924919692, -87.63397237958588)",2022-254976,36,37,4446,670,22
2022,157832,Community First Medical Center,Not Submitted,5645 W Addison St,60634,0.0,false,PORTAGE PARK,,622528,,,,,,,,,,,,,,,,41.94574757468233,-87.7685382793401,"(41.94574757468233, -87.7685382793401)",2022-157832,44,15,22254,342,25
2022,120965,8512-South Loop (16th & Clark),Not Submitted,1615 S Clark St,60616,0.0,false,NEAR SOUTH SIDE,,61872,,,,,,,,,,,,,,,,41.85962967731282,-87.63012489927696,"(41.85962967731282, -87.63012489927696)",2022-120965,9,34,21194,330,12
2022,130218,,Not Submitted,2430 2458 W GEORGE ST,60618,0.0,false,AVONDALE,,82800,,,,,,,,,,,,,,,,41.93408663362056,-87.68919633147817,"(41.93408663362056, -87.68919633147817)",2022-130218,20,22,21538,467,24
2022,106113,,Not Submitted,721 729 W SHERIDAN RD,60613,0.0,false,LAKE VIEW,,67346,,,,,,,,,,,,,,,,41.95268584982422,-87.64876226684792,"(41.95268584982422, -87.64876226684792)",2022-106113,39,57,21186,690,37
2022,254160,,Not Submitted,6430 N Kenmore Ave,60626,0.0,false,Rogers Park,,53500,,,,,,,,,,,,,,,,41.998819932110116,-87.65790051833056,"(41.998819932110116, -87.65790051833056)",2022-254160,5,10,21853,267,3
2022,156900,Edens East,Not Submitted,6160 N CICERO AVE,60646,0.0,false,FOREST GLEN,,63000,,,,,,,,,,,,,,,,41.992949443877386,-87.74848000332995,"(41.992949443877386, -87.74848000332995)",2022-156900,38,12,22532,782,28
2022,160440,Pittsfield Building,Not Submitted,55 E WASHINGTON ST,60602,0.0,false,LOOP,,320400,,,,,,,,,,,,,,,,41.88311168664746,-87.62585098919836,"(41.88311168664746, -87.62585098919836)",2022-160440,36,38,14310,580,22
2022,158424,Virgin Hotels Chicago,Not Submitted,203 209 N WABASH AVE,60601,0.0,false,LOOP,,198000,,,,,,,,,,,,,,,,41.885828292802344,-87.62613826248786,"(41.885828292802344, -87.62613826248786)",2022-158424,36,38,14309,580,22
2022,117159,,Not Submitted,3919  W FOSTER AVE,60625,0.0,false,ALBANY PARK,,101400,,,,,,,,,,,,,,,,41.97543959387946,-87.72648597803017,"(41.97543959387946, -87.72648597803017)",2022-117159,38,14,21849,127,28
2022,173872,North Shore Baptist Church,Not Submitted,5244 N Lakewood Ave,60640,0.0,false,EDGEWATER,,50000,,,,,,,,,,,,,,,,41.97761882933137,-87.66253135799067,"(41.97761882933137, -87.66253135799067)",2022-173872,16,76,22616,540,40
2022,106042,LaSalle Towers,Not Submitted,1211 1217 N LASALLE DR,60610,0.0,false,NEAR NORTH SIDE,,57041,,,,,,,,,,,,,,,,41.90424750275757,-87.63278644738897,"(41.90424750275757, -87.63278644738897)",2022-106042,11,37,14926,17,22
2022,256826,,Not Submitted,1201 W Lake Street,,0.0,false,,,140646,,,,,,,,,,,,,,,,41.88539186977547,-87.65690086836493,"(41.88539186977547, -87.65690086836493)",2022-256826,46,29,14917,63,41
2022,175894,,Not Submitted,4900  N SHERIDAN RD,60640,0.0,false,UPTOWN,,131500,,,,,,,,,,,,,,,,41.97166561185875,-87.65503310421725,"(41.97166561185875, -87.65503310421725)",2022-175894,16,31,22616,634,37
2022,251876,Sizemore - Shabazz Charter,Not Submitted,1540 W 84TH ST,60620,0.0,false,AUBURN GRESHAM,,70232,,,,,,,,,,,,,,,,41.741373742199215,-87.66235650814622,"(41.741373742199215, -87.66235650814622)",2022-251876,13,70,21554,531,18
2022,175470,1712-20 Albion,Not Submitted,1712 1720 W ALBION AVE,60626,0.0,false,ROGERS PARK,,81896,,,,,,,,,,,,,,,,42.00179350806596,-87.67302687674139,"(42.00179350806596, -87.67302687674139)",2022-175470,5,10,21853,242,46
2022,251789,Saint Hedwig Parish,Not Submitted,2226 N Hoyne Ave,60647,0.0,false,LOGAN SQUARE,,50120,,,,,,,,,,,,,,,,41.92217610613974,-87.68040114217976,"(41.92217610613974, -87.68040114217976)",2022-251789,40,23,22535,178,16
2022,250014,Mann Park,Not Submitted,2949 E 131st St,60633,0.0,false,HEGEWISCH,,51273,,,,,,,,,,,,,,,,41.65723706152916,-87.55128304811404,"(41.65723706152916, -87.55128304811404)",2022-250014,47,52,22250,586,47
2022,115231,,Not Submitted,1209 1213 W SHERWIN AVE,60626,0.0,false,ROGERS PARK,,59296,,,,,,,,,,,,,,,,42.01493799159823,-87.66311113387543,"(42.01493799159823, -87.66311113387543)",2022-115231,5,10,21853,357,3
2022,175462,,Not Submitted,741  E 79TH ST,60619,0.0,false,CHATHAM,,60200,,,,,,,,,,,,,,,,41.7511582150235,-87.60603987502624,"(41.7511582150235, -87.60603987502624)",2022-175462,32,40,21546,11,31
2022,100148,,Not Submitted,7144 7148 S JEFFERY BLVD,60649,0.0,false,SOUTH SHORE,,68912,,,,,,,,,,,,,,,,41.764781447215256,-87.5764175442722,"(41.764781447215256, -87.5764175442722)",2022-100148,33,39,22538,452,32
2022,254367,GEMS World Academy Chicago,Not Submitted,350 E SOUTH WATER ST,60601,0.0,false,Loop,,80500,,,,,,,,,,,,,,,,41.8866149095058,-87.61896496436381,"(41.8866149095058, -87.61896496436381)",2022-254367,36,38,14309,580,22
2022,112110,Old Cook County Hospital,Not Submitted,1835 W HARRISON ST,60612,0.0,false,NEAR WEST SIDE,,707000,,,,,,,,,,,,,,,,41.87398795331432,-87.67299740933659,"(41.87398795331432, -87.67299740933659)",2022-112110,46,29,21184,5,48
2022,109278,,Not Submitted,8509 8525 W CATHERINE AVE,60656,0.0,false,OHARE,,110000,,,,,,,,,,,,,,,,41.97733562835413,-87.83949696987169,"(41.97733562835413, -87.83949696987169)",2022-109278,29,75,4448,8,34
2022,175433,1130 S Wabash Ave,Not Submitted,1130 S Wabash Ave,60605,0.0,false,LOOP,,54215,,,,,,,,,,,,,,,,41.86831968554585,-87.6259904255063,"(41.86831968554585, -87.6259904255063)",2022-175433,10,38,14913,368,48
2022,251786,Saint Clement School,Not Submitted,642 W Deming Pl,60614,0.0,false,LINCOLN PARK,,75507,,,,,,,,,,,,,,,,41.92798378425747,-87.64586660092783,"(41.92798378425747, -87.64586660092783)",2022-251786,34,68,21190,794,51
2022,102914,,Not Submitted,8915  S LOOMIS ST,60620,0.0,false,WASHINGTON HEIGHTS,,44700,,,,,,,,,,,,,,,,41.73164453133818,-87.65793185522344,"(41.73164453133818, -87.65793185522344)",2022-102914,13,72,21554,195,18
2022,255083,EMME,Not Submitted,165 N Desplaines St,60661,0.0,false,NEAR WEST SIDE,,228926,,,,,,,,,,,,,,,,41.885014648542004,-87.6440767951591,"(41.885014648542004, -87.6440767951591)",2022-255083,36,29,4452,784,22
2022,119269,1101 W. LAKE STREET CONDOMINIUM,Not Submitted,1101 W LAKE ST,60607,0.0,false,NEAR WEST SIDE,,64800,,,,,,,,,,,,,,,,41.885433370571896,-87.6545276316621,"(41.885433370571896, -87.6545276316621)",2022-119269,46,29,14917,63,41
2022,156536,228 South Wabash Building,Not Submitted,228 S Wabash Ave,60604,0.0,false,LOOP,,64630,,,,,,,,,,,,,,,,41.878812162577766,-87.62624720633796,"(41.878812162577766, -87.62624720633796)",2022-156536,36,38,14912,367,22
2022,124056,,Not Submitted,211 223 S STATE ST,60604,0.0,false,LOOP,,152025,,,,,,,,,,,,,,,,41.87920346294864,-87.62755783809241,"(41.87920346294864, -87.62755783809241)",2022-124056,36,38,14912,367,22
2022,135032,,Not Submitted,350  N LaSalle St,60654,0.0,false,NEAR NORTH SIDE,,138823,,,,,,,,,,,,,,,,41.88887789027888,-87.63266239639773,"(41.88887789027888, -87.63266239639773)",2022-135032,36,37,4446,670,22
2022,129245,Mill Works,Not Submitted,2011 2023 W BELMONT AVE,60618,0.0,false,NORTH CENTER,,62664,,,,,,,,,,,,,,,,41.939457079782464,-87.67885026919784,"(41.939457079782464, -87.67885026919784)",2022-129245,40,46,21538,616,16
2022,116552,,Not Submitted,4001 4013 S ELLIS AVE,60653,0.0,false,OAKLAND,,61610,,,,,,,,,,,,,,,,41.82191213113417,-87.60362922312027,"(41.82191213113417, -87.60362922312027)",2022-116552,10,2,4301,220,1
2022,260078,,Not Submitted,1626  W 87TH ST,60620,0.0,false,AUBURN GRESHAM,,74165,,,,,,,,,,,,,,,,41.735885152260714,-87.66414271655937,"(41.735885152260714, -87.66414271655937)",2022-260078,13,70,21554,532,6
2022,256997,,Not Submitted,400 N. Aberdeen,,0.0,false,,,420656,,,,,,,,,,,,,,,,41.889016769101346,-87.65471553708831,"(41.889016769101346, -87.65471553708831)",2022-256997,46,25,22620,522,41
2022,256878,,Not Submitted,4835 S CICERO AVE,60632,0.0,false,,,50000,,,,,,,,,,,,,,,,41.80474599336318,-87.74293847973513,"(41.80474599336318, -87.74293847973513)",2022-256878,8,53,22248,606,35
2022,250033,South Shore Cultural Center,Not Submitted,7059 S South Shore Dr,60649,0.0,false,SOUTH SHORE,,258659,,,,,,,,,,,,,,,,41.76660302216941,-87.56632372273566,"(41.76660302216941, -87.56632372273566)",2022-250033,33,39,22538,142,32
2022,105302,Drexel Square,Not Submitted,810  E HYDE PARK BLVD,60615,0.0,false,KENWOOD,,76470,,,,,,,,,,,,,,,,41.80237347110972,-87.60588760843979,"(41.80237347110972, -87.60588760843979)",2022-105302,10,5,21192,461,1
2022,255090,,Not Submitted,7122 S Jeffery Blvd,60649,0.0,false,SOUTH SHORE,,58330,,,,,,,,,,,,,,,,41.7654372938236,-87.57643279693517,"(41.7654372938236, -87.57643279693517)",2022-255090,33,39,22538,452,32
2022,173831,YMCA of Metro Chicago,Not Submitted,3333 N MARSHFIELD AVE,60657,0.0,false,LAKE VIEW,,93228,,,,,,,,,,,,,,,,41.94250189439251,-87.66981263650848,"(41.94250189439251, -87.66981263650848)",2022-173831,18,57,4449,742,38
2022,104549,,Not Submitted,920  W LAWRENCE AVE,60640,0.0,false,UPTOWN,,148138,,,,,,,,,,,,,,,,41.969218744965026,-87.65333829442493,"(41.969218744965026, -87.65333829442493)",2022-104549,39,31,22616,635,40
2022,101086,,Not Submitted,1016  W HOLLYWOOD AVE,60660,0.0,false,EDGEWATER,,71130,,,,,,,,,,,,,,,,41.985628767245366,-87.65600345021915,"(41.985628767245366, -87.65600345021915)",2022-101086,16,76,4451,14,40
2022,173888,,Not Submitted,6628  N SHERIDAN RD,60626,0.0,false,ROGERS PARK,,85129,,,,,,,,,,,,,,,,42.003491951426795,-87.66096137895588,"(42.003491951426795, -87.66096137895588)",2022-173888,5,10,21853,47,3
