Data Year,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,TotalGHGEmissions,GHGIntensity,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2020,251312,"Home Depot, #1961 Elston/Leavitt",Submitted Data,2542 Elston Ave,60647,3.5,FALSE,LOGAN SQUARE,Retail Store,"119,178","1,183.5",9.9,2002,1,,57,"5,901,577.7","4,940,188.2",,,,91.0,182.2,93.8,185.1,41.927702,-87.681329,"(41.927702, -87.681329)",2020-251312,41,23,22535,240,24
2020,126126,Pete's Kedgie,Submitted Data,4700 S Kedzie Ave,60632,3,FALSE,BRIGHTON PARK,Supermarket/Grocery Store,"104,000","1,584.7",29.3,1990,,,46,"8,478,849.5","4,921,832.6",,,,248.2,535.3,251.9,539.2,41.80740022,-87.70533038,"(41.80740022, -87.70533038)",2020-126126,8,55,22248,85,49
2020,173759,,Submitted Data,3224 3244 N HALSTED ST,60657,4,FALSE,LAKE VIEW,Multifamily Housing,"303,184","1,111.7",4.1,2000,1,,96,"5,477,754.5","4,835,021.0",,,,37.7,74.7,37.7,74.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",2020-173759,25,57,4449,710,38
2020,250087,Fannie Emanuel,Submitted Data,3916 W Washington,60624,2,FALSE,WEST GARFIELD PARK,Multifamily Housing,"94,952","1,118.4",11.8,1963,1,,13,"5,532,907.0","4,798,730.1",,,,108.8,216.2,111.6,220.3,41.88234002,-87.72390213,"(41.88234002, -87.72390213)",2020-250087,23,27,21572,658,11
2020,165269,,Submitted Data,908 920 W ARGYLE ST,60640,1,FALSE,UPTOWN,Senior Living Community,"147,129","2,011.4",13.7,1962,1,,5,"11,257,424.1","4,790,200.2",,,,109.1,248.4,112.2,254.3,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2020-165269,18,31,22616,633,37
2020,172343,"Target, T2613 - Chicago Division",Submitted Data,1200 N Larrabee St,60610,2.5,FALSE,NEAR NORTH SIDE,Retail Store,"190,487","1,745.0",9.2,2013,1,,60,"9,558,240.7","4,767,999.8",,,,75.2,166.8,77.0,168.5,41.903766,-87.64324,"(41.903766, -87.64324)",2020-172343,46,37,14926,108,41
2020,160157,GX Master Tenant,Submitted Data,2545 W Diversey Ave,60647,4,FALSE,LOGAN SQUARE,Office,"263,890","1,743.9",7.7,1914,1,,90,"9,552,207.8","4,765,226.3",,,,63.1,140.0,65.0,141.9,41.93162561,-87.6918905,"(41.93162561, -87.6918905)",2020-160157,40,23,22535,240,24
2020,175346,,Submitted Data,4700  S COTTAGE GROVE AVE,60615,1,FALSE,GRAND BOULEVARD,Multifamily Housing,"201,415","2,074.7",10.3,2013,5,,3,"11,675,983.0","4,752,066.9",,,,81.6,187.1,83.9,191.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2020-175346,33,8,21192,147,1
2020,163380,"Target, Chicago West Loop (2781)",Submitted Data,1101 W Jackson Blvd,60607,2.5,FALSE,NEAR WEST SIDE,Retail Store,"173,856","1,685.0",10.0,2012,1,,53,"9,183,752.6","4,738,300.1",,,,82.4,181.5,84.4,183.7,41.877813,-87.654932,"(41.877813, -87.654932)",2020-163380,26,29,14917,91,48
2020,251344,"Jewel Osco, 03470-Elston & Addison",Submitted Data,3570 N Elston Ave,60618,2,FALSE,AVONDALE,Supermarket/Grocery Store,"55,024","1,771.3",32.2,1983,1,,45,"9,746,473.3","4,710,000.1",,,,262.7,585.8,266.8,588.9,41.94511719,-87.70845236,"(41.94511719, -87.70845236)",2020-251344,12,22,21538,138,15
2020,251871,South Shore International College Prep -CPS,Submitted Data,1955 E 75th St,60649,4,FALSE,SOUTH SHORE,K-12 School,"213,710","1,254.1",5.9,2011,1,,67,"6,441,817.4","4,682,660.0",,,,52.1,107.4,53.9,109.9,41.75883,-87.577162,"(41.75883, -87.577162)",2020-251871,35,39,22538,188,9
2020,119552,"Jewel Osco, 03344-Roosevelt & Ashland",Submitted Data,1220 S Ashland Ave,60608,2,FALSE,NEAR WEST SIDE,Supermarket/Grocery Store,"63,407","1,828.1",28.8,2002,1,,47,"10,120,207.2","4,681,600.1",,,,233.4,524.4,236.2,525.8,41.86590325,-87.66859961,"(41.86590325, -87.66859961)",2020-119552,23,29,14920,96,48
2020,173914,Jeffery Plaza,Submitted Data,2101 E 71ST ST,60649,3,FALSE,SOUTH SHORE,Supermarket/Grocery Store,"113,303","1,972.3",17.4,1990,1,,,"11,050,778.6","4,661,733.6",,,,138.7,316.3,138.4,314.0,41.76509567,-87.57550953,"(41.76509567, -87.57550953)",2020-173914,33,39,22538,453,32
2020,121043,209 W Jackson Blvd,Submitted Data,209 W Jackson Blvd,60606,4,FALSE,LOOP,Office,"164,000","1,335.8",8.1,1897,1,,69,"6,973,022.1","4,659,978.7",,,,70.9,148.9,74.3,152.4,41.87809351,-87.63415988,"(41.87809351, -87.63415988)",2020-121043,36,38,14914,92,48
2020,254329,901 South Plymouth Condominium Association,Submitted Data,901 S Plymouth Ct,60605,3.5,FALSE,Loop,Multifamily Housing,"199,600","1,155.2",7.1,1979,1,,58,"5,821,462.7","4,643,106.7",,,,64.7,131.0,68.7,139.8,41.8682103,-87.62733,"(41.8682103, -87.62733)",2020-254329,10,38,14913,368,48
2020,101989,200 West Partners Limited Partnership,Submitted Data,330 S Wells St,60606,1,FALSE,LOOP,Multifamily Housing,"97,930","1,092.1",11.2,2019,1,,22,"5,421,633.8","4,630,699.8",,,,102.6,204.7,106.9,212.7,41.87705505,-87.6340282,"(41.87705505, -87.6340282)",2020-101989,36,38,14914,92,48
2020,238747,1250 N Dearborn Condominium Association,Submitted Data,1250 N DEARBORN ST,60610,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"199,011","1,105.4",7.5,1990,1,,51,"5,507,704.8","4,627,900.1",,,,68.5,137.1,71.7,142.5,41.90541433,-87.63046086,"(41.90541433, -87.63046086)",2020-238747,11,37,14926,17,22
2020,251772,"Jewel Osco, 03224-Irving Park & Narraganset",Submitted Data,6430 W Irving Park Rd,60634,2.5,FALSE,DUNNING,Supermarket/Grocery Store,"57,498","1,565.9",27.2,1989,1,,53,"8,472,126.0","4,587,599.8",,,,227.1,496.3,235.7,502.5,41.952928,-87.787364,"(41.952928, -87.787364)",2020-251772,19,17,22254,442,25
2020,251917,"Target, Chicago Mid North (1437)",Submitted Data,2939 W Addison St,60618,3.5,FALSE,IRVING PARK,Retail Store,"493,547","1,716.2",9.0,2003,1,,76,"9,441,066.2","4,570,699.5",,,,73.3,163.4,75.1,164.9,41.946628,-87.701937,"(41.946628, -87.701937)",2020-251917,20,22,21538,425,2
2020,172725,"Jewel Osco, 03442-Foster & Pulaski",Submitted Data,4042 W Foster Ave,60630,3.5,FALSE,NORTH PARK,Supermarket/Grocery Store,"65,227","1,562.8",24.0,1992,1,,71,"8,466,386.4","4,545,800.1",,,,199.5,436.6,204.0,438.4,41.97628565,-87.73005749,"(41.97628565, -87.73005749)",2020-172725,38,13,21869,748,28
2020,159005,Corliss HS -CPS,Submitted Data,821 E 103rd St,60628,2.5,FALSE,PULLMAN,K-12 School,"272,651","2,236.6",8.2,1974,1,,35,"12,794,622.9","4,512,940.2",,,,63.5,148.8,66.3,153.9,41.70649646,-87.60268998,"(41.70649646, -87.60268998)",2020-159005,43,47,21861,254,30
2020,160454,River North Park,Submitted Data,320 W Illinois St,60654,2,FALSE,NEAR NORTH SIDE,Multifamily Housing,"541,240","3,278.1",7.1,1985,1,,43,"19,471,949.6","4,501,287.8",,,,51.9,128.4,54.4,135.0,41.890778,-87.636431,"(41.890778, -87.636431)",2020-160454,36,37,4446,652,22
2020,159800,Metropolitan Condominiums,Submitted Data,5320 N Sheridan Rd,60640,2,FALSE,EDGEWATER,Multifamily Housing,"370,000","2,329.7",6.3,1984,1,,46,"13,399,391.0","4,488,800.2",,,,48.3,114.1,51.0,121.0,41.97927148,-87.65551373,"(41.97927148, -87.65551373)",2020-159800,16,76,22616,160,40
2020,251298,Galter Life Center,Submitted Data,5157 N Francisco Ave,60625,2,FALSE,LINCOLN SQUARE,Outpatient Rehabilitation/Physical Therapy,"106,918","1,279.2",17.8,1991,1,,,"6,668,717.8","4,487,877.5",,,,164.3,334.3,168.8,339.1,41.97548201,-87.70063068,"(41.97548201, -87.70063068)",2020-251298,24,6,21849,620,46
2020,256783,,Submitted Data,5252 S CORNELL AVE,60615,4,FALSE,Hyde Park,Multifamily Housing,"337,624","1,218.9",3.6,2020,1,,,"6,288,777.0","4,469,720.6",,,,31.9,66.1,32.8,67.0,41.80097,-87.59149,"(41.80097, -87.59149)",2020-256783,10,8,21192,500,1
2020,251272,Walmart Supercenter #5781,Submitted Data,8331 S Stewart Ave,60620,3,FALSE,CHATHAM,Wholesale Club/Supercenter,"148,364","1,970.5",13.3,2012,1,,46,"11,107,358.7","4,462,121.6",,,,104.9,241.2,107.7,244.1,41.742502,-87.634048,"(41.742502, -87.634048)",2020-251272,13,40,21554,1,18
2020,159311,(ILCH1212) - Park Michigan [external],Submitted Data,1212 S Michigan Ave,60605,1,FALSE,NEAR SOUTH SIDE,Multifamily Housing,"313,446","2,978.6",12.5,1981,1,,6,"17,573,117.4","4,442,990.5",,,,92.2,225.7,98.1,241.3,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2020-159311,9,34,14913,374,48
2020,118700,"Home Depot, #1986 47th & Western",Submitted Data,4555 S Western Blvd,60609,3,FALSE,NEW CITY,Retail Store,"103,699","1,106.2",10.7,2005,1,,49,"5,582,368.8","4,424,448.8",,,,96.5,195.5,99.0,196.1,41.810999,-87.683897,"(41.810999, -87.683897)",2020-118700,1,59,14924,706,29
2020,159091,Continental Plaza Apartments,Submitted Data,1330 1358 W 76th St,60620,2.5,FALSE,AUBURN GRESHAM,Multifamily Housing,"203,603","1,157.7",5.7,2006,1,,33,"5,918,667.3","4,405,600.4",,,,51.4,104.8,51.9,105.4,41.756041,-87.656765,"(41.756041, -87.656765)",2020-159091,31,70,21554,572,17
2020,159565,,Submitted Data,1501 N STATE PKWY,60610,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"215,384","1,386.0",7.6,1974,1,,24,"7,389,146.8","4,383,277.2",,,,64.8,139.1,68.6,147.6,41.90977128,-87.62842476,"(41.90977128, -87.62842476)",2020-159565,34,37,14926,308,51
2020,173819,Sun Plaza,Submitted Data,4851 - 4887 N Broadway Ave,60640,2,FALSE,UPTOWN,Strip Mall,"108,610","1,015.6",16.5,1995,1,,,"5,040,854.4","4,309,815.5",,,,152.4,303.7,152.4,303.7,41.97080888,-87.65885446,"(41.97080888, -87.65885446)",2020-173819,39,31,22616,634,40
2020,158287,5999-Westin Chicago River North,Submitted Data,320 N Dearborn Ave,60654,4,FALSE,NEAR NORTH SIDE,Hotel,"472,356","2,866.3",6.5,1987,1,,90,"16,915,753.7","4,260,800.2",,,,48.4,118.4,52.5,129.9,41.907571,-87.630092,"(41.907571, -87.630092)",2020-158287,11,37,14926,17,22
2020,251310,"Jewel Osco, 03501-Western & Roscoe",Submitted Data,3400 N Western Ave,60618,3,FALSE,NORTH CENTER,Supermarket/Grocery Store,"55,600","1,578.2",28.4,2002,1,,63,"8,663,760.7","4,255,000.0",,,,232.4,516.7,235.6,519.0,41.943184,-87.6882055,"(41.943184, -87.6882055)",2020-251310,18,46,21538,110,13
2020,124139,,Submitted Data,2303  N CLYBOURN AVE,60614,1,FALSE,LINCOLN PARK,Multifamily Housing,"141,982","1,980.3",13.9,1981,5,,2,"11,241,129.5","4,253,289.1",,,,109.1,253.1,113.7,263.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2020-124139,34,68,21190,797,16
2020,252126,Ford City Mall - AMC Theater,Submitted Data,7601 S Cicero Ave,60652,1,FALSE,WEST LAWN,Movie Theater,"72,545","1,067.6",14.7,1990,1,,,"5,397,014.4","4,242,329.5",,,,132.9,269.7,138.4,275.5,41.75582921,-87.73699268,"(41.75582921, -87.73699268)",2020-252126,30,63,4300,318,23
2020,158842,Flanner Hall,Submitted Data,1068 W Sheridan Rd,60660,1,FALSE,ROGERS PARK,Mixed Use Property,"64,407","1,437.9",22.3,1976,1,,,"7,778,956.2","4,214,995.2",,,,186.2,406.9,195.3,416.4,41.99827699,-87.65806949,"(41.99827699, -87.65806949)",2020-158842,5,10,4451,267,3
2020,254994,Homewood Suites by Hampton Inn,Submitted Data,118 N JEFFERSON ST,60661,4,FALSE,Near West Side,Hotel,"371,424","1,471.5",4.4,2016,1,,99,"7,994,363.3","4,214,018.8",,,,36.7,80.6,38.5,83.8,41.8836454,-87.64276631,"(41.8836454, -87.64276631)",2020-254994,36,29,4452,784,22
2020,174215,,Submitted Data,3711  S VINCENNES AVE,60653,4,FALSE,OAKLAND,Multifamily Housing,"302,787","1,179.8",3.9,2008,14,,99,"6,128,758.8","4,203,262.4",,,,34.1,71.3,34.8,71.4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)",2020-174215,10,4,4301,583,1
2020,158429,623 S Wabash Ave,Submitted Data,623 S Wabash Ave,60605,4,FALSE,LOOP,College/University,"206,130","1,172.3",5.7,1960,,,,"6,653,362.0","4,179,800.0",,,,52.6,111.7,54.2,113.4,41.87373031,-87.62547714,"(41.87373031, -87.62547714)",2020-158429,36,38,14913,368,48
2020,256428,McCormick Tribune Campus Center,Submitted Data,3201 S State Street,60616,1,FALSE,DOUGLAS,College/University,"93,667","1,188.6",12.7,2003,1,,,"6,197,690.2","4,166,170.2",,,,110.6,232.0,,,41.842325,-87.62715344,"(41.842325, -87.62715344)",2020-256428,9,1,21194,377,12
2020,252104,Warner Brothers,Submitted Data,2650 W Bradley Pl,60618,2,FALSE,North Center,Office,"275,000","2,543.2",17.0,1981,3,,,"14,878,881.9","4,162,790.1",,,,126.9,306.9,129.6,309.6,41.9494826,-87.6937,"(41.9494826, -87.6937)",2020-252104,18,46,21538,110,13
2020,172685,Washington Square-North and Cicero Development LLC,Submitted Data,4821 - 4951 W North Ave,60639,1.5,FALSE,AUSTIN,Supermarket/Grocery Store,"179,477","1,741.7",30.0,2008,1,,35,"9,747,304.9","4,150,779.7",,,,239.4,545.2,243.9,549.9,41.9083292,-87.74766344,"(41.9083292, -87.74766344)",2020-172685,45,26,22615,600,4
2020,241533,565 W Quincy,Submitted Data,565 W Quincy St,60661,3,FALSE,NEAR WEST SIDE,Multifamily Housing,"468,962","2,280.8",6.0,2009,1,,70,"13,202,519.0","4,146,579.2",,,,45.3,108.0,47.4,113.6,41.878622,-87.641992,"(41.878622, -87.641992)",2020-241533,36,29,4452,786,48
2020,254370,Mercy Circle,Submitted Data,3659 W 99TH ST,60655,4,FALSE,Mount Greenwood,Residential Care Facility,"146,922","1,090.9",7.4,2013,1,,,"5,582,995.1","4,133,142.9",,,,66.1,135.9,68.1,138.9,41.69338599,-87.70303837,"(41.69338599, -87.70303837)",2020-254370,42,73,4447,369,33
2020,173948,Home Depot Store #8598,Submitted Data,6211 N LINCOLN AVE,60659,2,FALSE,NORTH PARK,Retail Store,"114,727","1,236.3",10.8,2004,1,,50,"6,515,741.6","4,131,484.1",,,,92.8,196.8,97.6,200.4,41.99582772,-87.71424303,"(41.99582772, -87.71424303)",2020-173948,27,13,4450,747,42
2020,251873,Back Of The Yard -CPS,Submitted Data,2111 W 47th St,60609,3.5,FALSE,NEW CITY,K-12 School,"212,285","1,369.1",6.4,2013,1,,59,"7,371,693.7","4,116,370.2",,,,54.1,117.6,54.1,117.6,41.808463,-87.677641,"(41.808463, -87.677641)",2020-251873,3,59,14924,788,29
2020,250146,223 Jackson Brooks Building LLC,Submitted Data,223 W Jackson Blvd,60606,2.5,FALSE,LOOP,Office,"167,574","1,926.9",11.5,1909,1,,39,"10,947,453.1","4,110,504.7",,,,89.9,208.7,93.0,217.3,41.8778835,-87.63478924,"(41.8778835, -87.63478924)",2020-250146,36,38,14914,92,48
2020,254080,The Gwen,Submitted Data,521 N Rush St,60611,4,FALSE,Near North Side,Hotel,"360,000","1,820.3",5.1,1999,1,,99,"8,405,871.3","4,089,720.1",,"5,525,064.0",,50.1,91.3,50.8,94.2,41.8957877,-87.62247,"(41.8957877, -87.62247)",2020-254080,11,37,21182,158,22
2020,158739,Pensacola Place Apartments,Submitted Data,4334 N Hazel St,60613,4,FALSE,UPTOWN,Multifamily Housing,"608,318","2,381.2",5.4,1981,1,,75,"13,889,739.6","4,018,017.7",,,,40.2,96.9,40.5,97.1,41.96130142,-87.65304005,"(41.96130142, -87.65304005)",2020-158739,39,31,21186,577,37
2020,156854,Delaware Place Private Residences,Submitted Data,875 N DEARBORN ST,60610,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"217,055","1,505.3",10.1,1985,1,,25,"8,288,727.3","3,984,675.9",,,,82.4,183.9,87.9,197.5,41.89887705,-87.62936387,"(41.89887705, -87.62936387)",2020-156854,11,37,14926,230,22
2020,174306,,Submitted Data,540  N LAKE SHORE DR,60611,2,FALSE,NEAR NORTH SIDE,Multifamily Housing,"267,134","1,426.8",5.9,1920,1,,47,"7,794,386.5","3,960,360.2",,,,48.8,107.8,50.7,111.9,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2020-174306,11,37,21182,158,22
2020,119757,"Target, Chicago South Pulaski (1879)",Submitted Data,4433 S Pulaski Rd,60632,3,FALSE,ARCHER HEIGHTS,Retail Store,"276,899","1,146.1",9.5,2004,1,,68,"6,002,728.1","3,940,599.8",,,,82.2,173.2,84.9,175.5,41.8125112,-87.72197845,"(41.8125112, -87.72197845)",2020-119757,8,54,22248,563,49
2020,119238,"Jewel Osco, 03349-Narragansett & Diversey",Submitted Data,2520 N Narragansett Ave,60639,3,FALSE,BELMONT CRAGIN,Supermarket/Grocery Store,"64,285","1,727.5",26.9,2004,1,,70,"9,733,498.1","3,922,899.8",,,,212.4,488.0,214.8,488.8,41.92591473,-87.78557198,"(41.92591473, -87.78557198)",2020-119238,44,19,22615,137,39
2020,122919,03241-Paulina & Division,Submitted Data,1341 N Paulina St,60622,4,FALSE,WEST TOWN,Supermarket/Grocery Store,"52,422","1,430.3",27.3,1984,1,,70,"7,837,039.9","3,900,499.7",,,,223.9,496.7,228.0,500.7,41.906155,-87.669973,"(41.906155, -87.669973)",2020-122919,41,25,21560,482,24
2020,175961,300 North Elizabeth,Not Submitted,300 N Elizabeth St,60607,1,FALSE,NEAR WEST SIDE,Office,"127,872","2,503.8",19.6,1908,1,,6,"14,720,377.7","3,885,985.6",,,,145.5,354.2,148.6,359.8,41.88673,-87.658898,"(41.88673, -87.658898)",2020-175961,46,29,14917,63,41
2020,251656,Ellington Elementary -CPS,Submitted Data,243 N Parkside Ave,60644,2,FALSE,AUSTIN,K-12 School,"112,380","1,044.2",9.3,2005,1,,15,"5,383,744.1","3,839,510.2",,,,82.1,170.0,84.4,171.9,41.884874,-87.766614,"(41.884874, -87.766614)",2020-251656,7,26,22216,618,52
2020,158361,Courtyard Marriot,Submitted Data,30 E Hubbard St,60611,1,FALSE,NEAR NORTH SIDE,Hotel,"202,602","2,268.0",11.2,1982,1,,7,"13,229,395.2","3,826,700.2",,,,84.2,202.7,89.6,218.0,41.89031643,-87.6276243,"(41.89031643, -87.6276243)",2020-158361,36,37,21182,626,22
2020,250067,Goldblatts Building,Submitted Data,1609 W Chicago Ave,60622,3.5,FALSE,WEST TOWN,Office,"160,280","1,569.6",9.8,1940,1,,58,"8,755,592.0","3,824,434.7",,,,78.5,178.0,79.7,178.7,41.89604369,-87.6677898,"(41.89604369, -87.6677898)",2020-250067,41,25,21560,520,24
2020,252121,Ronald McDonald House near Lurie Children's,Submitted Data,211 E Grand Ave,60611,3.5,FALSE,NEAR NORTH SIDE,Hotel,"106,200","1,138.2",10.7,2012,1,,54,"5,993,882.6","3,817,241.8",,,,92.4,195.8,94.1,197.5,41.89145765,-87.62213489,"(41.89145765, -87.62213489)",2020-252121,36,37,21182,159,22
2020,157159,The Maxwell,Submitted Data,1100 S Canal St,60607,4,FALSE,NEAR WEST SIDE,Strip Mall,"430,159","2,436.5",10.1,2014,1,,,"14,331,570.3","3,762,035.7",,,,75.3,183.5,76.2,184.4,41.86969988,-87.6396519,"(41.86969988, -87.6396519)",2020-157159,26,29,14917,97,48
2020,175878,,Submitted Data,310 S PEORIA ST,60607,3,FALSE,NEAR WEST SIDE,Multifamily Housing,"188,100","1,715.4",9.1,2010,1,,43,"9,714,591.9","3,750,884.9",,,,71.6,165.5,73.6,171.2,41.87728141,-87.6498536,"(41.87728141, -87.6498536)",2020-175878,26,29,14917,91,48
2020,119055,"Target, Chicago Brickyard (1924)",Submitted Data,6525 W Diversey Ave,60707,4,FALSE,BELMONT CRAGIN,Retail Store,"343,934","1,278.0",9.1,2004,1,,70,"6,914,698.0","3,742,899.7",,,,76.2,166.4,80.0,170.4,41.93005111,-87.78975524,"(41.93005111, -87.78975524)",2020-119055,44,19,4454,137,39
2020,228537,201 E Chestnut St,Submitted Data,201 E Chestnut St,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"224,710","1,602.6",8.0,1966,1,,24,"9,007,806.2","3,704,578.1",,,,63.1,144.5,66.2,150.9,41.89810086,-87.62158078,"(41.89810086, -87.62158078)",2020-228537,11,37,21182,233,22
2020,124019,Jewel Food Store,Submitted Data,4734 N Cumberland Ave,60656,3,FALSE,OHARE,Supermarket/Grocery Store,"52,748","1,342.7",25.5,1965,1,,66,"7,354,681.9","3,668,400.0",,,,209.0,463.4,214.3,466.2,41.96565014,-87.83681933,"(41.96565014, -87.83681933)",2020-124019,19,75,4448,130,39
2020,165062,Adler Planetarium,Submitted Data,1300 S Lake Shore Dr,60605,,TRUE,NEAR SOUTH SIDE,Museum,"175,000","1,117.1",6.4,1930,1,,,"5,927,156.1","3,615,000.1",,,,54.5,116.5,65.6,134.8,41.86637151,-87.60660909,"(41.86637151, -87.60660909)",2020-165062,10,34,14913,374,48
2020,160219,Dana Hotel & Spa,Submitted Data,660 N State St,60654,2.5,FALSE,NEAR NORTH SIDE,Hotel,"118,403","1,329.8",11.2,1955,1,,37,"7,307,625.7","3,564,687.6",,,,91.8,204.4,99.4,217.8,41.894246,-87.628161,"(41.894246, -87.628161)",2020-160219,36,37,4446,669,22
2020,158438,Realtor Building,Submitted Data,430 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Office,"264,980","2,276.9",8.1,1962,1,,64,"13,380,740.9","3,550,421.5",,,,60.1,146.3,60.1,146.3,41.8903758,-87.62467983,"(41.8903758, -87.62467983)",2020-158438,36,37,21182,626,22
2020,101923,311 W Monroe,Submitted Data,311 W Monroe,60606,4,FALSE,LOOP,Office,"431,036","1,845.1",4.3,1969,1,,85,"10,622,377.9","3,525,342.0",,,,33.3,78.7,33.3,78.7,41.88030523,-87.63570062,"(41.88030523, -87.63570062)",2020-101923,36,38,14914,92,48
2020,103608,329 W 18th St,Submitted Data,329 W 18th St,60616,3,FALSE,LOWER WEST SIDE,Other,"501,360","1,820.5",3.6,1990,1,,,"10,485,877.6","3,464,126.9",,,,27.8,65.8,28.3,66.2,41.857685,-87.636254,"(41.857685, -87.636254)",2020-103608,26,33,21194,126,8
2020,250129,300 North LaSalle,Submitted Data,300 N LaSalle St,60654,4,FALSE,NEAR NORTH SIDE,Office,"1,587,805","10,862.4",7.2,2007,1,,75,"68,420,872.1","3,463,981.1",,,,47.7,129.5,48.4,131.6,41.88814152,-87.63312862,"(41.88814152, -87.63312862)",2020-250129,36,37,4446,670,22
2020,260127,The Gage Commericial Condominium Building,Submitted Data,18 28 S Michigan Ave,60603,4,FALSE,LOOP,College/University,"209,399","1,006.6",4.8,1899,1,,,"5,271,507.0","3,461,048.1",,,,41.7,87.8,43.2,89.4,41.88150489,-87.6245097,"(41.88150489, -87.6245097)",2020-260127,36,38,14311,367,22
2020,251590,Tarkington School Of Excellence Es -CPS,Submitted Data,3330 W 71st St,60629,2.5,FALSE,CHICAGO LAWN,K-12 School,"136,289","1,031.1",7.6,2005,1,,32,"5,472,584.2","3,332,690.1",,,,64.6,138.1,66.8,139.9,41.764373,-87.705686,"(41.764373, -87.705686)",2020-251590,31,64,21867,383,6
2020,174203,,Submitted Data,5009  N SHERIDAN RD,60640,2.5,FALSE,UPTOWN,Multifamily Housing,"160,000","1,091.4",6.8,1920,1,,53,"5,860,089.4","3,328,385.2",,,,57.4,124.4,60.3,129.9,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2020-174203,18,31,22616,633,37
2020,254978,The Park at Wrigley,Submitted Data,1101 W WAVELAND AVE,60613,1,FALSE,Lake View,Office,"247,887","6,193.4",25.0,2017,1,,3,"38,586,920.3","3,222,530.9",,,,168.7,449.5,168.7,449.5,41.9489475,-87.65701158,"(41.9489475, -87.65701158)",2020-254978,25,57,21186,691,38
2020,119071,"Target, Chicago South Loop (1889)",Submitted Data,1154 S Clark St,60605,4,FALSE,LOOP,Retail Store,"345,933","1,929.2",10.8,2004,1,,62,"11,265,400.7","3,220,100.2",,,,81.1,195.5,83.2,197.6,41.86825877,-87.63109732,"(41.86825877, -87.63109732)",2020-119071,10,38,14913,12,48
2020,174164,,Submitted Data,1380  E HYDE PARK BLVD,60615,2,FALSE,KENWOOD,Multifamily Housing,"160,000","1,096.6",6.9,1934,1,,44,"5,943,936.5","3,180,497.4",,,,57.0,124.9,59.4,131.0,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2020-174164,33,8,21192,147,1
2020,244817,The Towers,Submitted Data,1221 N DEARBORN ST,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"267,485","1,148.6",5.3,1974,1,,91,"6,279,277.3","3,174,649.3",,,,43.4,96.0,45.3,100.9,41.90468659,-87.62960806,"(41.90468659, -87.62960806)",2020-244817,11,37,14926,17,22
2020,242279,1100 N Lake Shore Condominium Assn,Submitted Data,1100 N LAKESHORE DR,60611,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"255,321","1,386.6",6.1,1980,1,,81,"7,825,803.9","3,110,100.2",,,,47.9,110.2,51.3,118.4,41.90260134,-87.62511486,"(41.90260134, -87.62511486)",2020-242279,11,37,21182,105,22
2020,175551,"Jewel Osco, 03187-119th and Marshfield",Submitted Data,11730 S Marshfield Ave,60643,2,FALSE,MORGAN PARK,Retail Store,"452,932","3,813.8",8.4,2008,7,,,"23,378,372.0","3,109,272.4",,,,58.5,151.7,58.8,151.4,41.68050591,-87.66246295,"(41.68050591, -87.66246295)",2020-175551,22,74,22212,378,45
2020,172786,The Woodlands of Bronzeville Condominium Association,Submitted Data,619 645 E WOODLAND PARK,60616,1.5,FALSE,DOUGLAS,Multifamily Housing,"101,941","1,174.1",11.5,1989,1,,31,"6,470,830.2","3,090,812.5",,,,93.8,209.6,95.8,210.6,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2020-172786,48,35,21194,346,26
2020,256614,Block 37,Submitted Data,108 North State Street,,1,FALSE,,Enclosed Mall,"572,359","5,307.5",12.4,2009,,,,"32,962,325.4","3,069,675.2",,,,83.9,222.5,86.3,229.3,41.88425,-87.63245,"(41.88425, -87.63245)",2020-256614,36,38,14310,92,22
